Target,Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Scholarship holder,Age at enrollment,Application mode,Curricular units 2nd sem (enrolled),Curricular units 1st sem (enrolled),Debtor,Displaced,Gender,Curricular units 2nd sem (evaluations)
1,4,0.3247557371141472,3,0.1433850300978261,1,0,19,17,5,5,0,0,0,7
1,4,0.2152232484841304,1,0.1444422531339114,1,0,18,16,6,6,0,1,0,10
1,5,0.389108206413301,5,0.536680581616812,1,0,30,8,6,6,0,1,0,8
1,4,0.3808380325649235,5,0.413757660311377,1,0,20,12,6,6,0,0,1,9
1,1,0.1460715595160313,4,0.1975669659988084,0,0,21,44,5,5,1,0,0,7
1,4,0.2226165923486896,4,0.2287255315438741,1,0,19,23,6,6,0,1,0,10
1,4,0.3928357373660658,4,0.2394679688266934,1,0,40,39,5,5,0,0,0,8
1,1,-1.2763628535457674,1,-1.4418056453395631,1,1,19,17,7,7,0,0,0,8
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,19,2,0,0,0,1,0,0
1,1,0.6746147682536843,4,0.7869760809763579,1,0,25,39,5,5,0,0,1,5
1,2,0.2438446949319088,1,1.1580648532005977,1,1,33,39,5,5,0,0,1,9
1,3,0.6389025443553461,4,0.5072823547848907,1,0,37,40,5,5,0,0,1,6
1,1,0.1966755000084912,0,-1.8589395325783031,1,0,33,40,5,5,0,0,1,8
1,3,0.495760154845115,3,0.488300789468312,1,0,18,1,5,5,0,0,0,5
1,5,0.4207644425352924,5,0.3653986333588352,1,0,39,39,7,7,0,1,0,8
1,4,0.3590644233917361,3,0.4216909386716063,1,0,21,1,5,5,0,1,0,6
1,5,0.7441192112432481,5,0.5347855089135415,1,0,19,43,6,6,0,0,0,7
1,7,0.6682345855791131,10,0.5991110695113111,0,0,22,52,8,10,0,0,0,15
1,0,-1.9548522619126447,0,-2.1734500378702823,1,1,18,17,0,0,0,1,0,0
1,6,0.3792429191637897,6,0.4581039244284696,1,0,19,7,7,7,0,0,0,8
1,6,0.7234339712011584,5,0.9410638011370036,1,0,23,39,6,6,0,0,1,11
1,6,0.4143675282888833,4,0.4133815152407985,1,0,30,43,6,5,0,0,0,8
1,1,-0.3433546430832438,1,0.5348000046326067,1,0,19,22,5,6,0,0,0,13
1,2,0.1272925478172974,3,0.2295609343850285,1,0,20,17,5,5,0,0,0,11
1,4,0.323358427574561,5,0.7269169226941418,1,0,18,1,5,5,0,0,0,9
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,18,1,0,0,0,0,1,0
1,1,0.9257805236050136,3,0.0784520598555272,1,0,18,1,5,5,0,0,1,7
1,0,-1.5781697760107944,0,-1.7275712266223964,1,0,18,3,5,5,0,1,1,6
1,3,0.6190425673766312,5,0.4091862586317914,1,0,21,1,6,6,0,0,0,10
1,4,0.3100227897450073,4,0.1055612307874155,1,0,20,17,6,6,0,0,0,12
1,6,0.5666890687031703,6,0.5213499459389584,1,0,25,40,7,7,0,1,0,9
1,6,0.7780223316288188,6,0.8251939197810567,1,0,18,1,6,6,0,0,0,7
1,6,0.951196356450114,6,0.6849548063176687,1,0,20,17,7,7,0,1,0,10
1,3,0.7900376062862224,2,0.230393317796483,1,0,24,20,5,5,0,0,0,10
1,9,0.6105196268461007,11,0.9100065260957542,1,0,20,15,10,11,0,0,1,13
1,4,0.3553822039633215,4,0.287684055502672,1,0,27,39,5,5,0,0,0,7
1,7,0.6987835998464992,7,0.662520878203391,1,0,18,1,8,8,0,1,0,8
1,7,0.6088546670815629,8,0.7094439147869135,1,0,22,27,9,9,0,0,0,14
1,4,0.4213688609614103,3,0.2418663822112043,1,0,19,1,5,5,0,0,0,8
1,3,0.6791180936421434,2,0.3381898929139423,1,0,18,1,5,5,0,1,0,8
1,3,0.2622948504051598,4,0.018736500989276,1,0,30,41,5,5,0,0,0,8
1,5,0.5013465339557096,4,0.7962442672861422,1,0,18,17,5,5,0,0,1,9
1,2,0.3311725865895815,3,0.2505520599648023,1,0,20,22,5,5,0,1,0,6
1,4,0.526715643326104,3,0.7196996823939855,1,0,19,43,5,5,0,0,0,9
1,3,0.2719804098093644,4,0.3594070375896965,1,0,20,1,5,5,0,1,0,9
1,4,0.2258397701479046,4,0.2542579400092556,1,0,19,9,6,6,0,0,0,9
1,5,0.4097794578596468,4,0.5680744472643888,1,0,19,44,6,6,0,0,0,13
1,3,0.5984726001203393,4,0.2486957150054674,1,0,18,1,5,5,0,0,0,16
1,3,0.257141437782965,4,0.3045387781427748,1,0,19,1,5,5,0,1,0,7
1,0,-1.7001333406039332,0,-1.867293609719438,1,0,22,44,6,6,0,0,1,8
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,17,3,0,0,0,1,1,0
1,4,0.4903015150701704,4,0.3103167673363529,1,0,39,39,5,5,0,0,0,6
1,4,0.8184382804426352,4,0.4208472874648171,1,0,19,43,6,6,0,0,0,8
1,3,-0.4073744802405939,2,-0.642147114079059,1,0,20,1,5,6,0,0,0,9
1,3,0.5207788967412167,2,0.1133730900967947,1,0,19,1,5,5,0,0,0,10
1,4,0.1921553592769557,4,0.4833759513635783,1,0,19,1,5,5,0,1,1,9
1,3,0.1984600843215828,2,0.2564785151239699,1,0,20,1,5,5,0,0,0,12
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,19,1,0,0,0,1,0,0
1,3,0.6143022539330248,5,0.719804940092641,1,0,18,15,5,5,0,1,1,10
1,6,0.4996563121633908,5,0.5556661076004465,1,0,18,1,7,7,0,1,0,7
1,5,0.4829882401498711,5,0.3642909418239105,1,0,19,2,5,5,0,1,0,8
1,5,0.3707479742417176,6,0.4681325609762916,1,0,18,5,6,6,0,0,0,8
1,7,0.6882109634762704,5,0.569377002886333,1,0,20,1,8,7,0,0,1,9
1,5,0.4335062758944387,4,0.6442797879404133,1,0,19,1,7,7,0,0,0,8
1,2,0.5857871747482305,4,0.7084219903328945,0,0,21,44,6,6,0,0,0,13
1,0,-1.8202526813532904,2,-0.0483990875905407,1,0,18,42,5,5,0,0,1,8
1,3,0.3599761495148639,4,0.3146288408682993,1,0,19,44,5,5,0,1,0,8
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,18,1,0,0,0,1,0,0
1,5,0.0559831600918438,4,0.1491491504120227,1,0,30,49,5,5,0,0,0,11
1,3,0.3803962748649849,4,0.5121319310734974,0,1,19,17,5,5,0,1,0,5
1,4,0.2126049048855056,4,0.4932236620639862,1,0,18,17,6,6,0,0,0,8
1,3,0.1099271917597948,3,0.0401136111769196,1,0,19,1,6,6,0,0,0,11
1,5,0.5458763876696253,4,0.5833227237999503,1,0,20,17,6,6,0,1,0,11
1,5,0.3317736655260055,5,0.2702931748315184,1,1,18,43,7,7,0,1,0,8
1,0,-1.9548522619126447,0,-2.1734500378702823,0,0,18,15,5,5,0,1,1,7
1,5,0.4326741494076432,6,0.5094958171046744,1,0,18,7,6,6,0,0,0,8
1,3,0.4082276685088534,3,0.3075214203998437,1,1,19,16,5,5,0,0,0,9
1,2,0.544972561454619,5,0.7028419550276596,0,0,20,44,6,6,0,0,0,16
1,5,0.231614519951665,5,0.4363729653875157,0,0,35,39,6,5,1,0,0,7
1,2,0.2392453970117957,4,0.3427975484402626,1,0,18,1,5,5,0,0,1,10
1,2,0.2444748795062788,3,0.0059560342703973,1,0,20,1,5,5,0,0,0,10
1,3,0.316826320196688,4,0.3305076171075972,1,0,20,1,6,6,0,0,0,12
1,3,0.5588435914738626,2,0.4957446033290723,1,0,35,39,6,6,0,0,0,12
1,2,0.4724677632528057,1,0.1102457248236399,1,0,18,1,5,5,0,0,0,9
1,4,0.4339096843887345,7,0.2209370334238052,1,0,21,45,8,9,0,0,1,15
1,3,0.2225998589953254,3,0.4570432467183711,0,1,20,17,5,5,0,1,0,7
1,5,0.6703271107962137,5,0.4910690983663721,1,0,18,17,6,6,0,0,0,7
1,5,0.3139012531458215,2,0.2756905695935335,1,0,19,1,5,5,0,0,0,8
1,4,0.5946697475825881,5,0.3495482155500417,1,0,19,1,5,5,0,0,1,8
1,3,0.549288423809116,2,0.1204930231957309,1,0,19,1,5,5,0,1,0,10
1,4,1.0057496799585697,4,0.9929585005834792,1,0,36,41,5,5,0,0,1,5
1,5,0.3769735925031318,6,0.3062887386974531,1,0,24,36,7,7,0,0,0,19
1,1,0.7803030862921542,1,0.7548795720601631,1,0,18,42,5,5,0,1,0,10
1,1,-0.945770453560286,4,0.1544543426997981,1,0,18,1,6,6,0,1,0,9
1,4,0.1264013237354868,4,0.4567700717723415,0,0,19,17,5,5,0,0,0,8
1,5,0.6065759958511544,5,0.4809933087859101,1,0,18,17,6,6,0,1,0,6
1,4,0.3982763861261231,3,0.2673518154108418,1,1,18,3,5,5,0,0,0,9
1,4,0.667718684076729,4,0.5329169151596976,1,0,18,13,5,5,0,1,0,9
1,4,0.5104438418050209,3,0.169825531140864,1,0,38,40,5,5,0,0,0,8
1,3,0.6726936895800423,3,0.2144178713195898,0,0,20,1,5,5,0,1,0,8
1,6,0.4009314635689881,5,0.3265937241012744,1,0,18,17,6,6,0,1,0,8
1,10,0.2837391612318252,11,0.3618921999701567,1,0,19,1,12,13,1,1,1,18
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,18,1,0,0,0,1,0,0
1,2,0.2762209662396889,5,0.5181387314475626,1,0,21,44,6,6,0,0,1,13
1,4,0.6016597157129592,5,0.3925880972288691,1,0,18,1,6,6,0,1,0,9
1,1,-1.118517470836908,1,-1.387691328877992,1,0,23,44,6,6,0,0,0,9
1,6,0.6454546780316428,5,0.6539321674202077,1,0,19,1,7,7,0,1,0,10
1,4,0.3055550984382029,5,0.504311709899443,1,0,18,17,6,6,0,1,1,8
1,1,0.4109956485735145,2,0.0914438465719901,1,0,27,39,5,5,0,0,1,9
1,7,0.7603490420704884,7,0.7329380159938776,1,0,18,1,8,7,0,0,0,8
1,4,0.4210407900144575,5,0.4559767398758728,1,0,19,3,6,6,0,0,1,9
1,3,0.0539171318455694,4,0.1825133500737442,1,0,20,17,6,6,0,0,0,14
1,3,0.5382008063240148,3,0.3390868799403093,1,0,19,1,5,5,0,0,0,7
1,4,0.4071992738299348,1,0.5568652270019631,1,0,20,17,5,5,0,0,0,7
1,5,0.4303188411481004,3,0.3369054451375401,1,0,37,41,5,5,0,0,0,7
1,3,0.3194170460671048,2,0.0001113164758503,1,0,18,3,5,5,0,0,0,9
1,2,0.1689695902431229,2,0.0963026024345771,1,1,27,40,7,7,0,0,0,12
1,5,0.7108204856852346,7,0.8557129240228413,1,0,24,35,7,7,0,0,0,12
1,4,0.3261270774036551,5,0.3961306738761651,1,0,19,4,6,6,0,1,0,9
1,4,0.6641024070654353,3,0.3282810394151554,1,1,18,1,5,5,0,0,0,5
1,2,0.4686940241851606,1,0.1067888351183805,1,0,18,1,5,5,0,0,0,9
1,5,0.3947740497474091,5,0.4169478220552646,0,0,21,23,6,7,0,0,0,6
1,10,0.2785828001136855,12,0.3355531247286407,1,0,21,16,16,16,0,1,0,21
1,5,0.4396085081955346,5,0.3370618005034039,1,0,18,43,7,7,0,0,0,7
1,4,0.4172526681179283,5,0.2240977856737607,1,0,19,1,5,5,0,0,0,10
1,5,0.4971191964981338,5,0.4469998299145041,1,0,38,40,7,7,0,0,0,9
1,4,0.5656301516678903,3,0.1932574206433002,1,0,31,8,5,5,0,0,0,8
1,3,0.235854813575352,4,0.2502389931978337,1,0,18,1,6,6,0,0,0,12
1,0,-1.7782031817653532,0,-1.9807300906952836,1,0,19,1,5,5,0,1,0,6
1,4,0.8535340803565744,4,0.6785667409598664,1,0,21,17,5,5,0,1,0,9
1,4,0.2153547819793456,5,0.2719711460949084,1,0,18,1,6,6,0,1,0,11
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,20,17,0,0,0,1,0,0
1,3,-0.4671331349235896,2,-0.5980942636547139,0,0,18,17,5,5,0,0,1,9
1,3,0.8992449699079544,3,-0.1275573204265355,0,0,18,1,5,5,0,0,1,6
1,3,0.2423107604172581,0,-0.545947926788057,1,0,20,43,6,6,0,1,0,8
1,2,-0.4363830431240064,1,-0.7886561173293367,1,0,39,39,5,5,0,0,0,8
1,4,0.4253779169316998,3,0.5461980784405588,1,0,19,43,6,6,0,1,1,7
1,3,0.4171398943950883,5,0.3834875700475877,1,0,18,1,6,6,0,1,0,10
1,4,0.5596617976664566,5,0.2243259459603449,1,0,19,1,6,6,0,1,1,7
1,2,0.0873725290438657,2,0.1914442909659813,1,0,20,17,5,5,0,1,0,8
1,5,0.3118944020642,4,0.2114670978806695,1,0,19,44,6,6,0,0,1,11
1,4,0.2134712717480759,3,0.2139896758709421,1,0,19,1,5,5,0,0,1,7
1,5,0.7351696362323317,5,0.7154668859072342,1,0,19,1,7,7,0,1,0,8
1,4,0.0898168736513085,7,0.2980379218915938,0,0,23,41,6,8,0,0,0,10
1,1,0.0159451712587371,5,0.1784707972415342,1,0,20,1,6,6,0,0,0,14
1,3,0.1272897483303279,2,0.0134792609060678,1,0,20,43,5,5,0,0,0,9
1,5,0.5781551576105508,7,0.4163567060475234,1,0,22,47,8,10,0,0,0,13
1,5,0.7422983157376412,4,0.5982119814666766,1,0,29,39,5,5,0,0,1,5
1,3,0.5985447522643635,2,0.0127480653579368,1,0,18,14,6,6,0,0,0,12
1,3,0.4061258676040487,3,0.4777395631604738,1,0,33,39,4,4,0,0,0,4
1,4,0.5188765364062535,3,0.0591550292534775,1,0,29,39,5,5,0,0,0,9
1,2,0.4862585154506879,3,0.1489378374935718,1,0,20,1,5,5,0,1,0,12
1,2,0.3339287033785346,1,1.0026749917697133,1,0,33,39,5,5,0,0,1,9
1,4,0.2824458566079997,6,0.6074735266848728,1,0,19,1,6,6,0,0,0,12
1,1,1.130813698518998,4,0.0300306879356324,1,0,18,1,5,5,0,1,0,7
1,4,0.4046706747153901,5,0.170486042537843,0,0,21,52,5,5,0,0,0,9
1,4,0.3998229046286917,4,0.3110030677900671,1,0,19,43,6,6,0,1,0,18
1,4,0.3727268285338772,4,0.3434866021783064,1,0,22,5,6,6,0,1,0,10
1,4,0.2889941798650405,4,0.6987737077912557,1,0,18,43,6,6,0,0,1,8
1,0,-1.622200264072556,1,0.1674194403328691,1,0,18,3,6,6,0,0,0,11
1,3,0.5691669117903243,3,0.3202998080982239,1,0,25,39,6,6,0,0,0,18
1,3,0.2629579632010276,3,0.078097359187464,1,0,40,39,5,5,0,0,0,7
1,4,0.2918568119027306,3,0.104230430559489,1,0,33,39,5,5,0,0,0,6
1,3,0.3675393817344912,2,-1.388290158991756,1,0,20,22,7,7,0,0,0,12
1,4,0.4277686452441072,2,0.0042967075154918,1,0,19,17,5,5,0,1,0,11
1,1,-1.3981674952240086,3,0.2589197195843669,1,0,20,1,5,5,0,0,0,8
1,1,-1.3609235128181707,1,-1.59224376531869,1,1,25,39,7,7,0,0,0,7
1,4,0.2012496759197231,3,-0.0109697833584607,1,0,20,1,6,6,0,0,1,10
1,3,0.4317632596152406,5,0.3341030488860602,1,0,18,14,5,5,0,0,1,9
1,1,-1.3047381968256366,5,0.4821861615856916,1,0,30,40,7,7,0,0,0,7
1,3,0.3004741180360244,4,0.5120427148112232,1,0,21,1,6,6,0,0,0,17
1,6,0.5479712589456002,8,0.5340849323720778,1,0,34,1,6,8,0,1,0,8
1,3,0.2397899600575087,2,-0.0100281208754162,1,0,20,1,5,5,0,1,0,10
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,18,1,0,0,0,1,0,0
1,6,0.4678912719163999,4,0.5981712764603171,1,0,19,1,6,6,0,0,0,6
1,3,0.0756495275748199,5,0.1395447921282533,1,0,18,2,6,6,0,1,1,11
1,0,-1.573287889248115,0,-1.746249640326065,0,0,18,17,5,5,0,1,1,8
1,4,0.6006222203281099,4,0.6549255363517641,1,0,29,39,5,5,0,0,0,7
1,3,0.3483995675369755,3,0.2399138745672585,1,0,20,1,6,6,0,0,0,10
1,4,0.2640549589975526,3,0.4191973948365005,1,0,20,15,5,5,0,0,0,8
1,6,0.6885145671948997,6,0.5947869912162868,1,0,18,4,8,7,0,0,0,11
1,6,0.5948278587965878,6,0.5583555940175948,1,0,18,17,7,7,0,0,1,8
1,3,0.2774982655550915,3,0.1672597352072279,1,0,24,39,5,5,0,0,0,8
1,3,0.5117050371312896,5,0.2044683904879421,1,0,33,39,7,7,0,0,1,16
1,3,0.0963555835764898,5,0.4990665344280562,1,0,18,1,6,6,0,0,0,12
1,3,0.320126072666863,3,-0.0247511626750983,1,0,21,17,6,6,0,1,0,12
1,4,0.6071844012101517,5,0.6486168668443653,0,0,20,17,6,6,0,0,0,9
1,5,0.6213913404458749,5,0.4380200720317202,1,0,18,10,6,6,0,1,1,7
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,19,17,0,0,0,1,0,0
1,6,0.2592365716659828,4,-0.4037101922203279,1,0,20,43,8,8,0,0,0,14
1,3,0.5551511864586874,4,0.3072317395603725,1,0,20,43,6,6,0,0,0,15
1,4,0.1575947246973656,4,0.0623033870883686,1,0,31,39,5,5,0,0,0,6
1,3,0.2658506515171887,3,0.2078960207610986,1,0,20,1,5,5,0,0,0,9
1,4,0.330973304438789,5,0.2741348673612179,1,0,22,40,6,7,0,1,0,13
1,6,0.4901913897567996,6,0.3662425110506739,1,0,23,43,7,7,0,0,0,7
1,2,0.6943310137134867,2,0.5748808823709688,1,0,19,1,6,6,0,1,0,11
1,2,0.4922638776679245,3,0.2516134132597654,0,0,19,1,5,5,0,0,1,8
1,2,0.2173425434331094,3,0.3540063999131088,0,0,20,44,5,5,0,1,0,10
1,4,0.2326777910172995,5,0.2697578519869956,1,0,18,1,6,6,0,1,0,11
1,4,0.5156214290396637,4,0.40193610966549,1,0,19,1,5,5,0,1,1,6
1,5,0.8502026253105163,6,0.7908229403558545,1,0,21,1,6,6,0,1,0,7
1,6,0.4188057419530858,4,0.6622167386596673,1,0,19,1,7,7,0,1,0,9
1,3,0.3500623763797386,5,0.1871922197643971,1,1,19,1,6,6,0,0,0,11
1,2,0.5085258343874874,4,0.4533960185059642,1,0,18,1,6,6,0,0,0,11
1,3,0.5002922616262655,4,0.0952206769054791,1,0,20,17,5,5,0,0,0,11
1,4,0.5715273078561584,4,0.4636532067123632,1,0,20,44,5,5,0,0,0,6
1,6,0.3623603261332104,5,0.4113367060750547,1,0,18,1,7,7,0,0,0,9
1,3,0.1497539436312845,5,0.6255778837587529,1,0,21,1,6,6,0,1,0,11
1,5,0.2788334995808621,5,0.2668092725737417,1,1,21,41,7,7,0,0,0,8
1,5,0.4496660036330802,5,0.3962860613905462,1,1,18,43,7,7,0,1,0,8
1,4,0.4464333655194801,5,0.4923716926486591,0,0,18,3,6,6,0,0,0,7
1,2,0.6414480370138017,5,0.3669215531243361,1,1,18,43,7,7,0,0,0,7
1,4,0.4101046578930135,4,0.4593814733021021,1,0,25,3,5,6,0,0,0,9
1,5,0.548290267995552,5,0.5853137080451342,1,0,19,1,5,5,0,0,1,8
1,3,0.2400762054704019,3,0.3743253122774165,0,0,18,9,5,5,0,0,1,8
1,3,0.282117649938006,4,0.6977169353841565,1,0,19,1,6,6,0,0,0,11
1,3,0.2389389961528835,4,0.4573135646824667,1,0,19,12,6,6,0,0,0,11
1,4,0.3990585716123029,2,0.611848083381778,1,0,20,17,5,5,0,1,0,8
1,4,0.3985237603104578,3,0.2649188259305913,1,0,18,1,5,5,0,0,0,9
1,2,0.4101046578930135,4,0.2996801944009494,1,0,18,17,5,5,0,1,1,9
1,2,0.613932846374602,3,0.2789911830891773,0,0,18,8,5,5,0,0,1,7
1,7,0.3518261867116334,10,0.5007541386085456,1,0,20,51,9,11,0,0,1,12
1,4,0.8279504269281079,3,0.4902498515929545,1,0,28,39,5,5,0,0,0,7
1,5,0.4544795239769815,6,0.2824298179956923,1,0,38,39,6,7,0,0,0,10
1,6,0.5027426170809273,4,0.5993123362449945,1,0,19,1,7,7,0,1,0,8
1,6,0.4660249752781121,6,0.4137690809980026,1,0,18,1,7,7,0,0,0,9
1,5,0.3543558331866999,4,0.4488334769357984,1,0,18,1,7,7,0,0,0,11
1,3,0.5918582256896037,4,0.3709284865717677,1,0,20,44,5,5,0,0,0,7
1,2,-0.2813248338151091,2,-0.684235172760267,1,0,24,23,5,6,0,1,0,12
1,3,0.2599454685634894,4,0.1320953413396387,1,0,26,35,5,5,0,1,1,11
1,3,0.4216995617195012,6,0.4401160841989556,1,0,18,1,6,6,0,1,0,9
1,3,0.3403115012625083,1,-0.5496787471274802,1,0,18,42,5,5,0,0,0,9
1,5,0.2850838414267621,4,0.2415524874672608,1,0,19,44,6,6,0,0,1,11
1,0,-1.671569351660076,4,0.5584155081931983,1,0,32,39,6,6,0,0,0,6
1,5,0.2769840780736464,7,0.1324560244047647,1,0,21,43,6,9,0,0,0,15
1,2,0.3009387348448331,3,0.1257652142591053,1,0,21,1,5,5,0,1,0,12
1,6,0.616704894505186,5,0.3951487888768512,1,0,26,43,7,7,0,0,0,8
1,5,0.2954049105610215,4,0.6187117564273573,1,0,29,40,7,7,0,0,0,8
1,4,0.4768261127308488,1,-1.418155353106333,1,0,20,41,5,5,0,0,0,7
1,3,0.3435600494800874,5,0.1925914035709837,1,0,18,1,6,6,0,0,0,11
1,3,0.1663490180742009,3,0.2542402738458632,1,0,18,17,6,6,0,1,0,10
1,7,0.6626881319640515,5,0.4407856610459205,1,0,18,1,7,7,0,1,0,8
1,1,0.2983909017353794,2,0.1064980483897403,1,0,23,1,5,5,0,0,0,12
1,5,0.4164221253666338,3,0.5807414686364433,1,0,18,1,5,5,0,1,0,8
1,4,0.3944623562151116,4,0.3029940676308883,0,0,19,1,6,6,0,0,0,8
1,4,0.3244340546157435,4,0.4235978191719514,1,0,24,39,5,5,0,0,0,8
1,5,0.4079249502063969,5,0.3516769214440136,1,0,21,43,7,7,0,1,0,8
1,5,0.2983432272892024,4,0.2612798334673779,1,0,19,44,6,6,0,0,1,11
1,6,0.5221726584400955,6,0.4737747504822646,1,1,19,1,8,8,0,1,0,8
1,3,0.3589529880655415,4,0.3732954640777519,1,0,32,40,5,5,0,0,0,7
1,4,0.2244989271013381,3,0.0709784735182284,1,0,28,39,5,5,0,0,1,11
1,3,0.3159567906361082,4,0.1865622742665803,1,0,20,14,5,5,0,0,0,10
1,3,0.4135598721444996,3,0.3072073737873985,1,0,20,1,5,5,0,1,0,11
1,4,0.5095684015042655,5,0.4267535984286087,1,0,20,1,6,6,0,0,0,9
1,7,0.5366193532825844,5,0.6455731102880233,1,0,19,1,7,6,0,1,0,8
1,4,0.3778018147320337,4,0.3724202793140342,1,0,19,1,6,6,0,1,0,9
1,5,0.8205989582770554,4,0.6950615559166419,1,0,38,40,5,5,0,0,0,5
1,5,0.3387541380640484,4,0.5224741375564229,1,1,19,1,7,7,0,1,0,8
1,5,0.3241837811896628,5,0.3664651036468374,1,0,18,17,6,6,0,1,0,8
1,3,0.243912736136157,3,0.2064261981432083,1,0,19,1,5,5,0,1,0,7
1,3,0.2802214693936952,4,0.2110273774888807,1,0,25,43,6,7,0,0,0,7
1,3,0.4993925484016918,3,0.381001155571208,1,0,20,17,5,5,0,1,0,9
1,4,0.6089377870547056,6,0.7075405008763601,1,0,18,1,6,6,0,0,0,7
1,3,0.2930595428378673,5,0.4004221770150393,1,0,20,1,5,5,0,1,0,9
1,6,0.4250326317244515,6,0.3523667212667791,1,0,23,43,7,7,0,0,0,7
1,3,0.3610402874625729,2,0.3518094990463632,1,0,18,17,5,5,0,1,0,8
1,4,-0.1934379971250426,4,-0.2910065202493523,1,0,19,26,8,8,0,0,0,8
1,4,0.4313331847942613,2,0.2483738725007443,1,0,18,16,6,6,0,1,0,9
1,6,0.8117657489603051,6,0.6718816789983497,0,0,20,17,8,7,0,1,0,10
1,4,0.4211511426379878,4,0.2680586042991466,1,0,18,1,6,6,0,0,0,7
1,3,0.2194518024296911,3,0.5474565488226278,1,0,18,17,5,5,0,1,0,10
1,6,0.6322198468314567,6,0.4817583469916215,1,0,18,17,7,7,0,1,0,8
1,2,0.5637162713247209,4,0.4477033632559651,1,0,19,1,5,5,0,1,0,11
1,3,0.3046064713551226,4,0.4186490213432786,1,0,20,1,5,5,0,0,0,13
1,3,0.3054655991714505,3,0.2777681925106106,1,0,20,1,6,6,0,0,0,12
1,3,0.7308957472857355,1,0.5394246701728781,1,0,30,43,5,5,0,0,1,7
1,5,0.5909094246844776,5,0.5428862033968317,1,0,37,39,6,6,0,0,0,12
1,1,0.4970504912826031,3,0.2548809522825546,1,0,20,17,5,5,0,0,1,8
1,3,0.3649330679119262,2,0.3102069103260413,1,0,18,17,5,5,0,1,0,9
1,2,0.6602713652946899,5,0.7849893862962336,0,0,20,44,6,6,0,0,0,13
1,2,0.2730047339835436,1,0.1433850300978261,1,0,20,1,5,5,0,1,0,9
1,5,0.2011299655151063,6,0.3380804334513302,1,0,18,1,6,6,0,0,0,12
1,2,0.4552381269466638,1,0.0944627172270835,1,0,18,1,5,5,0,0,0,9
1,5,0.4988287124544178,6,0.4704106792489774,1,0,22,27,7,7,0,0,0,12
1,2,0.1944010507395765,1,-0.9470190034901598,0,0,31,41,5,5,0,0,0,12
1,5,0.4334397681643714,4,0.5363252226769804,1,0,18,1,5,5,0,0,0,9
1,4,0.4129871994579972,6,0.5666709487793639,1,0,20,49,7,7,0,1,0,16
1,5,0.2982291667098368,2,0.6781932525429615,0,0,18,1,5,5,0,1,0,10
1,2,0.8226463150965381,5,0.6674263091653475,1,0,23,40,5,5,0,0,1,7
1,4,0.4021123846889933,5,0.457021250730283,0,0,25,41,6,6,0,0,0,8
1,4,0.2983513634841264,5,0.416953077955641,1,0,20,10,6,6,0,0,0,8
1,5,0.2481852235738522,3,0.4314815016792143,1,0,18,13,6,6,0,0,0,9
1,1,0.4169969274252088,0,-1.2288387646976855,1,0,33,40,5,5,0,0,1,7
1,2,0.214962869571297,4,0.3533436432378163,1,0,18,1,5,5,0,0,1,9
1,5,0.7107000684544399,5,0.6752561441384922,1,0,18,1,7,7,0,1,0,8
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,19,1,0,0,0,1,0,0
1,7,0.6729937123090061,7,0.6349589312011161,1,0,18,1,8,8,0,1,0,8
1,3,0.4603007717039338,3,0.3612069533286434,1,0,19,1,5,5,0,0,0,10
1,3,0.416568949791716,4,0.3015194322124242,1,0,18,21,5,5,0,1,0,9
1,5,0.2973617137478713,3,0.1083557616161545,1,0,28,39,6,6,0,0,0,9
1,2,0.2708350406197178,6,0.0412336384836105,1,0,22,21,6,6,0,0,0,13
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,18,7,0,0,0,1,0,0
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,19,3,0,0,0,1,0,0
1,4,0.4246912977365969,4,0.4709843742200143,1,0,38,39,5,5,0,0,0,8
1,5,0.4136216821135611,6,0.6095020022794244,1,0,19,1,8,7,0,1,0,11
1,4,0.4745285046816614,4,0.2554226167413707,1,0,18,1,5,5,0,0,1,7
1,4,0.6414639887642014,6,0.7393897993136024,1,0,19,1,6,6,0,0,0,7
1,2,0.5448176551849707,5,0.464362295463928,1,0,20,3,5,5,0,0,0,9
1,4,0.8535340803565744,4,0.6435825929028199,1,0,21,17,5,5,0,1,0,8
1,2,0.3909103930877741,3,0.1210418762441008,1,0,18,17,5,5,0,1,0,11
1,5,0.5221350640907612,4,0.4580701561836208,1,0,24,40,7,7,0,0,0,7
1,5,0.5141509240762432,5,0.4568311909408928,1,0,20,17,6,6,0,1,0,8
1,3,0.4432601793651717,5,0.3211954005304585,1,0,19,1,6,6,0,1,1,10
1,4,0.6546604931264545,6,0.3298939879141594,1,0,21,41,6,6,0,0,0,6
